"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"1994.01",1,144,"Ms1e","Ryudo","0-1 (4-3)",0,"yoritaoshi",1310,"J13e","Kirinishiki","1-0 (8-7)",1
"1994.01",1,1310,"J13e","Kirinishiki","1-0 (8-7)",1,"yoritaoshi",144,"Ms1e","Ryudo","0-1 (4-3)",0
"1994.01",1,76,"J13w","Hoshitango","1-0 (10-5)",1,"tsukiotoshi",372,"J12w","Chokairyu","0-1 (6-9)",0
"1994.01",1,372,"J12w","Chokairyu","0-1 (6-9)",0,"tsukiotoshi",76,"J13w","Hoshitango","1-0 (10-5)",1
"1994.01",1,174,"J11w","Mutsuhokkai","1-0 (8-7)",1,"hatakikomi",1316,"J12e","Oyamato","0-1 (5-10)",0
"1994.01",1,1316,"J12e","Oyamato","0-1 (5-10)",0,"hatakikomi",174,"J11w","Mutsuhokkai","1-0 (8-7)",1
"1994.01",1,55,"J10w","Zenshinyama","1-0 (8-7)",1,"yorikiri",140,"J11e","Ohidake","0-1 (4-11)",0
"1994.01",1,140,"J11e","Ohidake","0-1 (4-11)",0,"yorikiri",55,"J10w","Zenshinyama","1-0 (8-7)",1
"1994.01",1,82,"J9w","Tochitenko","1-0 (5-10)",1,"yorikiri",1315,"J10e","Enazakura","0-1 (7-8)",0
"1994.01",1,1315,"J10e","Enazakura","0-1 (7-8)",0,"yorikiri",82,"J9w","Tochitenko","1-0 (5-10)",1
"1994.01",1,20,"J8w","Shikishima","1-0 (6-9)",1,"yorikiri",73,"J9e","Kanechika","0-1 (7-8)",0
"1994.01",1,73,"J9e","Kanechika","0-1 (7-8)",0,"yorikiri",20,"J8w","Shikishima","1-0 (6-9)",1
"1994.01",1,157,"J8e","Tomoefuji","1-0 (7-8)",1,"yorikiri",1317,"J7w","Hananokuni","0-1 (2-6-7)",0
