"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2013.01",1,1097,"Ms1e","Oniarashi","1-0 (7-0)",1,"oshidashi",1266,"J14w","Nionoumi","0-1 (8-7)",0
"2013.01",1,1266,"J14w","Nionoumi","0-1 (8-7)",0,"oshidashi",1097,"Ms1e","Oniarashi","1-0 (7-0)",1
"2013.01",1,2835,"J13w","Shironoryu","1-0 (2-9-4)",1,"uwatenage",2929,"J14e","Kagamio","0-1 (8-7)",0
"2013.01",1,2929,"J14e","Kagamio","0-1 (8-7)",0,"uwatenage",2835,"J13w","Shironoryu","1-0 (2-9-4)",1
"2013.01",1,662,"J12w","Kotoyutaka","0-1 (2-13)",0,"abisetaoshi",11724,"J13e","Takanoiwa","1-0 (12-3)",1
"2013.01",1,11724,"J13e","Takanoiwa","1-0 (12-3)",1,"abisetaoshi",662,"J12w","Kotoyutaka","0-1 (2-13)",0
"2013.01",1,875,"J12e","Takamisakari","0-1 (5-10)",0,"yorikiri",7121,"J11e","Tokushinho","1-0 (8-7)",1
"2013.01",1,7121,"J11e","Tokushinho","1-0 (8-7)",1,"yorikiri",875,"J12e","Takamisakari","0-1 (5-10)",0
"2013.01",1,1032,"J11w","Hochiyama","0-1 (6-9)",0,"yorikiri",8900,"J10w","Akiseyama","1-0 (7-8)",1
"2013.01",1,8900,"J10w","Akiseyama","1-0 (7-8)",1,"yorikiri",1032,"J11w","Hochiyama","0-1 (6-9)",0
"2013.01",1,7125,"J9w","Tanzo","0-1 (9-6)",0,"uwatenage",11723,"J10e","Azumaryu","1-0 (8-7)",1
"2013.01",1,11723,"J10e","Azumaryu","1-0 (8-7)",1,"uwatenage",7125,"J9w","Tanzo","0-1 (9-6)",0
"2013.01",1,7239,"J9e","Kyokushuho","1-0 (11-4)",1,"oshidashi",8904,"J8w","Homarefuji","0-1 (10-5)",0
"2013.01",1,8904,"J8w","Homarefuji","0-1 (10-5)",0,"oshidashi",7239,"J9e","Kyokushuho","1-0 (11-4)",1
"2013.01",1,296,"J7w","Yoshiazuma","0-1 (6-9)",0,"yorikiri",6928,"J8e","Chiyootori","1-0 (10-5)",1
"2013.01",1,6928,"J8e","Chiyootori","1-0 (10-5)",1,"yorikiri",296,"J7w","Yoshiazuma","0-1 (6-9)",0
"2013.01",1,1009,"J6w","Asasekiryu","0-1 (5-7-3)",0,"fusen",11726,"J7e","Tokushoryu","1-0 (9-6)",1
"2013.01",1,11726,"J7e","Tokushoryu","1-0 (9-6)",1,"fusen",1009,"J6w","Asasekiryu","0-1 (5-7-3)",0
"2013.01",1,5988,"J5w","Oiwato","1-0 (9-6)",1,"oshidashi",6770,"J6e","Tenkaiho","0-1 (8-7)",0
"2013.01",1,6770,"J6e","Tenkaiho","0-1 (8-7)",0,"oshidashi",5988,"J5w","Oiwato","1-0 (9-6)",1
"2013.01",1,1215,"J5e","Takanoyama","1-0 (6-9)",1,"kirikaeshi",6010,"J4w","Kimurayama","0-1 (4-11)",0
"2013.01",1,6010,"J4w","Kimurayama","0-1 (4-11)",0,"kirikaeshi",1215,"J5e","Takanoyama","1-0 (6-9)",1
"2013.01",1,5985,"J3w","Satoyama","1-0 (4-11)",1,"yoritaoshi",6552,"J4e","Sotairyu","0-1 (9-6)",0
"2013.01",1,6552,"J4e","Sotairyu","0-1 (9-6)",0,"yoritaoshi",5985,"J3w","Satoyama","1-0 (4-11)",1
"2013.01",1,900,"J3e","Wakakoyu","0-1 (6-9)",0,"hikiotoshi",6034,"J2w","Sagatsukasa","1-0 (9-6)",1
"2013.01",1,6034,"J2w","Sagatsukasa","1-0 (9-6)",1,"hikiotoshi",900,"J3e","Wakakoyu","0-1 (6-9)",0
"2013.01",1,6642,"J2e","Chiyonokuni","1-0 (9-6)",1,"uwatenage",11989,"J1w","Daikiho","0-1 (7-8)",0
"2013.01",1,11989,"J1w","Daikiho","0-1 (7-8)",0,"uwatenage",6642,"J2e","Chiyonokuni","1-0 (9-6)",1
"2013.01",1,795,"M16w","Tamaasuka","1-0 (4-11)",1,"yorikiri",11971,"J1e","Jokoryu","0-1 (11-4)",0
"2013.01",1,11971,"J1e","Jokoryu","0-1 (11-4)",0,"yorikiri",795,"M16w","Tamaasuka","1-0 (4-11)",1
"2013.01",1,842,"M16e","Miyabiyama","0-1 (3-12)",0,"tsukidashi",9079,"M15w","Kotoyuki","1-0 (6-9)",1
"2013.01",1,9079,"M15w","Kotoyuki","1-0 (6-9)",1,"tsukidashi",842,"M16e","Miyabiyama","0-1 (3-12)",0
