"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2015.01",1,6654,"J14w","Masunoyama","0-1 (9-6)",0,"oshitaoshi",7143,"Ms1e","Kawanari","1-0 (4-3)",1
"2015.01",1,7143,"Ms1e","Kawanari","1-0 (4-3)",1,"oshitaoshi",6654,"J14w","Masunoyama","0-1 (9-6)",0
"2015.01",1,2909,"J14e","Sakigake","1-0 (5-10)",1,"hatakikomi",6600,"J13w","Tochihiryu","0-1 (4-11)",0
"2015.01",1,6600,"J13w","Tochihiryu","0-1 (4-11)",0,"hatakikomi",2909,"J14e","Sakigake","1-0 (5-10)",1
"2015.01",1,7121,"J12w","Tokushinho","0-1 (5-10)",0,"tsukiotoshi",11985,"J13e","Daieisho","1-0 (10-5)",1
"2015.01",1,11985,"J13e","Daieisho","1-0 (10-5)",1,"tsukiotoshi",7121,"J12w","Tokushinho","0-1 (5-10)",0
"2015.01",1,11723,"J12e","Azumaryu","1-0 (6-9)",1,"yorikiri",12026,"J11w","Hidenoumi","0-1 (9-6)",0
"2015.01",1,12026,"J11w","Hidenoumi","0-1 (9-6)",0,"yorikiri",11723,"J12e","Azumaryu","1-0 (6-9)",1
"2015.01",1,8900,"J10w","Akiseyama","0-1 (6-9)",0,"oshidashi",12043,"J11e","Onosho","1-0 (8-7)",1
"2015.01",1,12043,"J11e","Onosho","1-0 (8-7)",1,"oshidashi",8900,"J10w","Akiseyama","0-1 (6-9)",0
"2015.01",1,6552,"J9w","Sotairyu","0-1 (6-9)",0,"yorikiri",11840,"J10e","Chiyoo","1-0 (8-7)",1
"2015.01",1,11840,"J10e","Chiyoo","1-0 (8-7)",1,"yorikiri",6552,"J9w","Sotairyu","0-1 (6-9)",0
"2015.01",1,6559,"J9e","Seiro","0-1 (9-6)",0,"yorikiri",11845,"J8w","Kagayaki","1-0 (11-4)",1
"2015.01",1,11845,"J8w","Kagayaki","1-0 (11-4)",1,"yorikiri",6559,"J9e","Seiro","0-1 (9-6)",0
"2015.01",1,2851,"J8e","Fujiazuma","1-0 (9-6)",1,"tsukidashi",5985,"J7w","Satoyama","0-1 (5-10)",0
"2015.01",1,5985,"J7w","Satoyama","0-1 (5-10)",0,"tsukidashi",2851,"J8e","Fujiazuma","1-0 (9-6)",1
"2015.01",1,795,"J6e","Tamaasuka","0-1 (8-7)",0,"uwatenage",6770,"J7e","Tenkaiho","1-0 (7-8)",1
"2015.01",1,6770,"J7e","Tenkaiho","1-0 (7-8)",1,"uwatenage",795,"J6e","Tamaasuka","0-1 (8-7)",0
"2015.01",1,1141,"J5e","Shotenro","0-1 (5-10)",0,"okuridashi",1241,"J5w","Kitaharima","1-0 (6-9)",1
"2015.01",1,1241,"J5w","Kitaharima","1-0 (6-9)",1,"okuridashi",1141,"J5e","Shotenro","0-1 (5-10)",0
"2015.01",1,6531,"J4e","Asahisho","1-0 (9-6)",1,"katasukashi",11724,"J4w","Takanoiwa","0-1 (6-9)",0
"2015.01",1,11724,"J4w","Takanoiwa","0-1 (6-9)",0,"katasukashi",6531,"J4e","Asahisho","1-0 (9-6)",1
"2015.01",1,813,"J3e","Kitataiki","1-0 (13-2)",1,"oshidashi",6497,"J3w","Daido","0-1 (6-9)",0
"2015.01",1,6497,"J3w","Daido","0-1 (6-9)",0,"oshidashi",813,"J3e","Kitataiki","1-0 (13-2)",1
"2015.01",1,1009,"J2e","Asasekiryu","0-1 (5-10)",0,"oshidashi",6572,"J2w","Gagamaru","1-0 (11-4)",1
"2015.01",1,6572,"J2w","Gagamaru","1-0 (11-4)",1,"oshidashi",1009,"J2e","Asasekiryu","0-1 (5-10)",0
"2015.01",1,39,"J1w","Wakanosato","0-1 (5-10)",0,"uwatenage",1405,"J1e","Amuru","1-0 (8-7)",1
"2015.01",1,1405,"J1e","Amuru","1-0 (8-7)",1,"uwatenage",39,"J1w","Wakanosato","0-1 (5-10)",0
"2015.01",1,7115,"M16w","Tosayutaka","0-1 (0-2-13)",0,"oshitaoshi",11726,"M16e","Tokushoryu","1-0 (11-4)",1
"2015.01",1,11726,"M16e","Tokushoryu","1-0 (11-4)",1,"oshitaoshi",7115,"M16w","Tosayutaka","0-1 (0-2-13)",0
"2015.01",1,2842,"M15e","Sadanofuji","1-0 (8-7)",1,"oshitaoshi",2929,"M15w","Kagamio","0-1 (7-8)",0
"2015.01",1,2929,"M15w","Kagamio","0-1 (7-8)",0,"oshitaoshi",2842,"M15e","Sadanofuji","1-0 (8-7)",1
