"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2005.01",1,122,"J14w","Daimanazuru","0-1 (8-7)",0,"katasukashi",206,"Ms1e","Kotokasuga","1-0 (3-4)",1
"2005.01",1,206,"Ms1e","Kotokasuga","1-0 (3-4)",1,"katasukashi",122,"J14w","Daimanazuru","0-1 (8-7)",0
"2005.01",1,47,"J13w","Chiyotenzan","0-1 (5-10)",0,"sukuinage",864,"J14e","Bushuyama","1-0 (4-11)",1
"2005.01",1,864,"J14e","Bushuyama","1-0 (4-11)",1,"sukuinage",47,"J13w","Chiyotenzan","0-1 (5-10)",0
"2005.01",1,163,"J13e","Senshuyama","1-0 (8-7)",1,"oshidashi",222,"J12w","Sumanofuji","0-1 (3-12)",0
"2005.01",1,222,"J12w","Sumanofuji","0-1 (3-12)",0,"oshidashi",163,"J13e","Senshuyama","1-0 (8-7)",1
"2005.01",1,34,"J11w","Asanowaka","1-0 (9-6)",1,"hatakikomi",1243,"J12e","Katayama","0-1 (10-5)",0
"2005.01",1,1243,"J12e","Katayama","0-1 (10-5)",0,"hatakikomi",34,"J11w","Asanowaka","1-0 (9-6)",1
"2005.01",1,130,"J11e","Kaido","1-0 (6-9)",1,"oshitaoshi",239,"J10w","Maikaze","0-1 (6-9)",0
"2005.01",1,239,"J10w","Maikaze","0-1 (6-9)",0,"oshitaoshi",130,"J11e","Kaido","1-0 (6-9)",1
"2005.01",1,64,"J9w","Yotsukasa","0-1 (6-9)",0,"hikiotoshi",924,"J10e","Wakakirin","1-0 (7-8)",1
"2005.01",1,924,"J10e","Wakakirin","1-0 (7-8)",1,"hikiotoshi",64,"J9w","Yotsukasa","0-1 (6-9)",0
"2005.01",1,113,"J9e","Asofuji","0-1 (9-6)",0,"yorikiri",784,"J8w","Daishodai","1-0 (7-8)",1
"2005.01",1,784,"J8w","Daishodai","1-0 (7-8)",1,"yorikiri",113,"J9e","Asofuji","0-1 (9-6)",0
"2005.01",1,63,"J7w","Otsukasa","0-1 (12-3)",0,"yorikiri",87,"J8e","Wakanoyama","1-0 (7-7-1)",1
"2005.01",1,87,"J8e","Wakanoyama","1-0 (7-7-1)",1,"yorikiri",63,"J7w","Otsukasa","0-1 (12-3)",0
"2005.01",1,795,"J6w","Tamaasuka","0-1 (6-9)",0,"uwatehineri",1402,"J7e","Hakurozan","1-0 (10-5)",1
"2005.01",1,1402,"J7e","Hakurozan","1-0 (10-5)",1,"uwatehineri",795,"J6w","Tamaasuka","0-1 (6-9)",0
"2005.01",1,38,"J6e","Toki","1-0 (9-6)",1,"hatakikomi",43,"J5w","Kinkaiyama","0-1 (6-9)",0
"2005.01",1,43,"J5w","Kinkaiyama","0-1 (6-9)",0,"hatakikomi",38,"J6e","Toki","1-0 (9-6)",1
"2005.01",1,99,"J4w","Ishide","1-0 (9-6)",1,"yorikiri",145,"J5e","Kobo","0-1 (6-9)",0
"2005.01",1,145,"J5e","Kobo","0-1 (6-9)",0,"yorikiri",99,"J4w","Ishide","1-0 (9-6)",1
"2005.01",1,107,"J4e","Kasuganishiki","0-1 (10-5)",0,"tsukiotoshi",287,"J3w","Wakatoba","1-0 (7-8)",1
"2005.01",1,287,"J3w","Wakatoba","1-0 (7-8)",1,"tsukiotoshi",107,"J4e","Kasuganishiki","0-1 (10-5)",0
"2005.01",1,70,"J2w","Kitazakura","1-0 (8-7)",1,"oshidashi",225,"J3e","Takanotsuru","0-1 (6-9)",0
"2005.01",1,225,"J3e","Takanotsuru","0-1 (6-9)",0,"oshidashi",70,"J2w","Kitazakura","1-0 (8-7)",1
"2005.01",1,78,"J2e","Toyozakura","1-0 (9-6)",1,"tsukidashi",2834,"J1w","Futeno","0-1 (9-6)",0
"2005.01",1,2834,"J1w","Futeno","0-1 (9-6)",0,"tsukidashi",78,"J2e","Toyozakura","1-0 (9-6)",1
"2005.01",1,22,"J1e","Gojoro","1-0 (4-11)",1,"hatakikomi",2818,"M17w","Tokitenku","0-1 (6-9)",0
"2005.01",1,2818,"M17w","Tokitenku","0-1 (6-9)",0,"hatakikomi",22,"J1e","Gojoro","1-0 (4-11)",1
"2005.01",1,89,"M16w","Aminishiki","0-1 (7-8)",0,"yorikiri",1227,"M17e","Toyonoshima","1-0 (8-7)",1
"2005.01",1,1227,"M17e","Toyonoshima","1-0 (8-7)",1,"yorikiri",89,"M16w","Aminishiki","0-1 (7-8)",0
"2005.01",1,17,"M14w","Tamakasuga","1-0 (7-8)",1,"oshidashi",1226,"M16e","Kotoshogiku","0-1 (5-10)",0
"2005.01",1,1226,"M16e","Kotoshogiku","0-1 (5-10)",0,"oshidashi",17,"M14w","Tamakasuga","1-0 (7-8)",1
"2005.01",1,105,"M13w","Buyuzan","0-1 (9-6)",0,"yorikiri",865,"M14e","Kasugao","1-0 (9-6)",1
"2005.01",1,865,"M14e","Kasugao","1-0 (9-6)",1,"yorikiri",105,"M13w","Buyuzan","0-1 (9-6)",0
"2005.01",1,1111,"M13e","Ama","0-1 (8-6-1)",0,"oshidashi",1235,"M12w","Kisenosato","1-0 (6-9)",1
"2005.01",1,1235,"M12w","Kisenosato","1-0 (6-9)",1,"oshidashi",1111,"M13e","Ama","0-1 (8-6-1)",0
"2005.01",1,50,"M12e","Tokitsuumi","0-1 (5-10)",0,"hikiotoshi",96,"M11w","Jumonji","1-0 (9-6)",1
"2005.01",1,96,"M11w","Jumonji","1-0 (9-6)",1,"hikiotoshi",50,"M12e","Tokitsuumi","0-1 (5-10)",0
"2005.01",1,35,"M10w","Kyokushuzan","0-1 (9-6)",0,"yorikiri",1009,"M11e","Asasekiryu","1-0 (8-7)",1
"2005.01",1,1009,"M11e","Asasekiryu","1-0 (8-7)",1,"yorikiri",35,"M10w","Kyokushuzan","0-1 (9-6)",0
"2005.01",1,31,"M10e","Dejima","0-1 (9-6)",0,"uwatenage",1018,"M9w","Shimotori","1-0 (8-7)",1
"2005.01",1,1018,"M9w","Shimotori","1-0 (8-7)",1,"uwatenage",31,"M10e","Dejima","0-1 (9-6)",0
"2005.01",1,71,"M9e","Takanowaka","0-1 (6-9)",0,"tsukiotoshi",135,"M8e","Hokutoriki","1-0 (8-7)",1
"2005.01",1,135,"M8e","Hokutoriki","1-0 (8-7)",1,"tsukiotoshi",71,"M9e","Takanowaka","0-1 (6-9)",0
"2005.01",1,29,"M7w","Kotoryu","1-0 (4-11)",1,"uwatenage",129,"M7e","Hayateumi","0-1 (8-7)",0
"2005.01",1,129,"M7e","Hayateumi","0-1 (8-7)",0,"uwatenage",29,"M7w","Kotoryu","1-0 (4-11)",1
"2005.01",1,40,"M6w","Kaiho","0-1 (5-10)",0,"uwatenage",41,"M6e","Kyokutenho","1-0 (10-5)",1
"2005.01",1,41,"M6e","Kyokutenho","1-0 (10-5)",1,"uwatenage",40,"M6w","Kaiho","0-1 (5-10)",0
"2005.01",1,875,"M5w","Takamisakari","0-1 (6-9)",0,"yorikiri",1421,"M5e","Roho","1-0 (7-8)",1
"2005.01",1,1421,"M5e","Roho","1-0 (7-8)",1,"yorikiri",875,"M5w","Takamisakari","0-1 (6-9)",0
"2005.01",1,1204,"M4w","Kakizoe","0-1 (8-7)",0,"sukuinage",2830,"M4e","Kotooshu","1-0 (9-6)",1
"2005.01",1,2830,"M4e","Kotooshu","1-0 (9-6)",1,"sukuinage",1204,"M4w","Kakizoe","0-1 (8-7)",0
"2005.01",1,876,"K1e","Kotomitsuki","1-0 (7-8)",1,"hatakikomi",1187,"M3w","Kokkai","0-1 (7-8)",0
"2005.01",1,1187,"M3w","Kokkai","0-1 (7-8)",0,"hatakikomi",876,"K1e","Kotomitsuki","1-0 (7-8)",1
"2005.01",1,19,"S2w","Tochiazuma","1-0 (11-4)",1,"yorikiri",152,"M3e","Tamanoshima","0-1 (5-10)",0
"2005.01",1,152,"M3e","Tamanoshima","0-1 (5-10)",0,"yorikiri",19,"S2w","Tochiazuma","1-0 (11-4)",1
"2005.01",1,13,"M2w","Tosanoumi","0-1 (7-8)",0,"hikiotoshi",842,"S1w","Miyabiyama","1-0 (9-6)",1
"2005.01",1,842,"S1w","Miyabiyama","1-0 (9-6)",1,"hikiotoshi",13,"M2w","Tosanoumi","0-1 (7-8)",0
"2005.01",1,14,"M2e","Kotonowaka","0-1 (4-11)",0,"oshidashi",39,"S1e","Wakanosato","1-0 (6-9)",1
"2005.01",1,39,"S1e","Wakanosato","1-0 (6-9)",1,"oshidashi",14,"M2e","Kotonowaka","0-1 (4-11)",0
"2005.01",1,8,"O1w","Chiyotaikai","0-1 (8-7)",0,"hatakikomi",10,"M1w","Tochinonada","1-0 (5-10)",1
"2005.01",1,10,"M1w","Tochinonada","1-0 (5-10)",1,"hatakikomi",8,"O1w","Chiyotaikai","0-1 (8-7)",0
"2005.01",1,7,"O1e","Kaio","1-0 (4-6-5)",1,"sukuinage",1087,"M1e","Iwakiyama","0-1 (8-7)",0
