"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2009.01",1,365,"J14w","Kotokuni","0-1 (9-6)",0,"uwatedashinage",1011,"J14e","Hakuba","1-0 (11-4)",1
"2009.01",1,1011,"J14e","Hakuba","1-0 (11-4)",1,"uwatedashinage",365,"J14w","Kotokuni","0-1 (9-6)",0
"2009.01",1,795,"J13w","Tamaasuka","0-1 (5-10)",0,"hatakikomi",6766,"J13e","Kiyoseumi","1-0 (9-6)",1
"2009.01",1,6766,"J13e","Kiyoseumi","1-0 (9-6)",1,"hatakikomi",795,"J13w","Tamaasuka","0-1 (5-10)",0
"2009.01",1,175,"J12e","Ushiomaru","0-1 (9-6)",0,"yorikiri",1136,"J12w","Mokonami","1-0 (9-6)",1
"2009.01",1,1136,"J12w","Mokonami","1-0 (9-6)",1,"yorikiri",175,"J12e","Ushiomaru","0-1 (9-6)",0
"2009.01",1,70,"J11w","Kitazakura","0-1 (5-10)",0,"katasukashi",113,"J11e","Asofuji","1-0 (7-8)",1
"2009.01",1,113,"J11e","Asofuji","1-0 (7-8)",1,"katasukashi",70,"J11w","Kitazakura","0-1 (5-10)",0
"2009.01",1,511,"J10w","Yotsuguruma","0-1 (6-9)",0,"sotogake",7138,"J10e","Daishoumi","1-0 (7-8)",1
"2009.01",1,7138,"J10e","Daishoumi","1-0 (7-8)",1,"sotogake",511,"J10w","Yotsuguruma","0-1 (6-9)",0
"2009.01",1,226,"J9e","Wakatenro","0-1 (6-9)",0,"hikiotoshi",900,"J9w","Wakakoyu","1-0 (7-8)",1
"2009.01",1,900,"J9w","Wakakoyu","1-0 (7-8)",1,"hikiotoshi",226,"J9e","Wakatenro","0-1 (6-9)",0
"2009.01",1,40,"J8w","Kaiho","1-0 (8-7)",1,"okurinage",63,"J8e","Otsukasa","0-1 (6-9)",0
"2009.01",1,63,"J8e","Otsukasa","0-1 (6-9)",0,"okurinage",40,"J8w","Kaiho","1-0 (8-7)",1
"2009.01",1,813,"J7w","Kitataiki","0-1 (7-8)",0,"yorikiri",1104,"J7e","Hoshihikari","1-0 (7-8)",1
"2009.01",1,1104,"J7e","Hoshihikari","1-0 (7-8)",1,"yorikiri",813,"J7w","Kitataiki","0-1 (7-8)",0
"2009.01",1,107,"J6e","Kasuganishiki","0-1 (7-8)",0,"uwatenage",5984,"J6w","Shirononami","1-0 (5-10)",1
"2009.01",1,5984,"J6w","Shirononami","1-0 (5-10)",1,"uwatenage",107,"J6e","Kasuganishiki","0-1 (7-8)",0
"2009.01",1,865,"J5w","Kasugao","0-1 (8-7)",0,"sukuinage",6620,"J5e","Sakaizawa","1-0 (6-9)",1
"2009.01",1,6620,"J5e","Sakaizawa","1-0 (6-9)",1,"sukuinage",865,"J5w","Kasugao","0-1 (8-7)",0
"2009.01",1,78,"J4e","Toyozakura","1-0 (10-5)",1,"yorikiri",206,"J4w","Kotokasuga","0-1 (6-9)",0
"2009.01",1,206,"J4w","Kotokasuga","0-1 (6-9)",0,"yorikiri",78,"J4e","Toyozakura","1-0 (10-5)",1
"2009.01",1,924,"J3e","Wakakirin","0-1 (9-6)",0,"oshidashi",7115,"J3w","Tosayutaka","1-0 (9-6)",1
"2009.01",1,7115,"J3w","Tosayutaka","1-0 (9-6)",1,"oshidashi",924,"J3e","Wakakirin","0-1 (9-6)",0
"2009.01",1,371,"J2w","Kyokunankai","1-0 (4-11)",1,"okuridashi",1018,"J2e","Shimotori","0-1 (10-5)",0
"2009.01",1,1018,"J2e","Shimotori","0-1 (10-5)",0,"okuridashi",371,"J2w","Kyokunankai","1-0 (4-11)",1
"2009.01",1,1141,"J1e","Shotenro","1-0 (11-4)",1,"hikiotoshi",6010,"J1w","Kimurayama","0-1 (9-6)",0
"2009.01",1,6010,"J1w","Kimurayama","0-1 (9-6)",0,"hikiotoshi",1141,"J1e","Shotenro","1-0 (11-4)",1
"2009.01",1,6018,"M16e","Homasho","1-0 (11-4)",1,"uwatedashinage",6769,"M15w","Yamamotoyama","0-1 (8-7)",0
"2009.01",1,6769,"M15w","Yamamotoyama","0-1 (8-7)",0,"uwatedashinage",6018,"M16e","Homasho","1-0 (11-4)",1
"2009.01",1,152,"M15e","Tamanoshima","1-0 (11-4)",1,"yorikiri",2847,"M14w","Masatsukasa","0-1 (4-11)",0
"2009.01",1,2847,"M14w","Masatsukasa","0-1 (4-11)",0,"yorikiri",152,"M15e","Tamanoshima","1-0 (11-4)",1
"2009.01",1,1106,"M13w","Koryu","0-1 (5-10)",0,"oshidashi",6467,"M14e","Toyohibiki","1-0 (5-10)",1
"2009.01",1,6467,"M14e","Toyohibiki","1-0 (5-10)",1,"oshidashi",1106,"M13w","Koryu","0-1 (5-10)",0
"2009.01",1,5944,"M13e","Tamawashi","0-1 (7-8)",0,"katasukashi",6473,"M12e","Tochiozan","1-0 (10-5)",1
"2009.01",1,6473,"M12e","Tochiozan","1-0 (10-5)",1,"katasukashi",5944,"M13e","Tamawashi","0-1 (7-8)",0
"2009.01",1,1204,"M12w","Kakizoe","0-1 (8-7)",0,"yorikiri",6599,"M11w","Tochinoshin","1-0 (8-7)",1
"2009.01",1,6599,"M11w","Tochinoshin","1-0 (8-7)",1,"yorikiri",1204,"M12w","Kakizoe","0-1 (8-7)",0
"2009.01",1,10,"M10w","Tochinonada","1-0 (8-7)",1,"tsukiotoshi",1087,"M11e","Iwakiyama","0-1 (8-7)",0
"2009.01",1,1087,"M11e","Iwakiyama","0-1 (8-7)",0,"tsukiotoshi",10,"M10w","Tochinonada","1-0 (8-7)",1
"2009.01",1,898,"M9w","Chiyohakuho","1-0 (6-9)",1,"yorikiri",2818,"M10e","Tokitenku","0-1 (9-6)",0
"2009.01",1,2818,"M10e","Tokitenku","0-1 (9-6)",0,"yorikiri",898,"M9w","Chiyohakuho","1-0 (6-9)",1
"2009.01",1,13,"M9e","Tosanoumi","0-1 (5-10)",0,"tsukidashi",1219,"M8w","Kakuryu","1-0 (9-6)",1
"2009.01",1,1219,"M8w","Kakuryu","1-0 (9-6)",1,"tsukidashi",13,"M9e","Tosanoumi","0-1 (5-10)",0
"2009.01",1,31,"M7w","Dejima","1-0 (7-8)",1,"hatakikomi",1009,"M8e","Asasekiryu","0-1 (6-9)",0
"2009.01",1,1009,"M8e","Asasekiryu","0-1 (6-9)",0,"hatakikomi",31,"M7w","Dejima","1-0 (7-8)",1
"2009.01",1,135,"M7e","Hokutoriki","1-0 (9-6)",1,"tsukidashi",6771,"M6w","Aran","0-1 (5-10)",0
"2009.01",1,6771,"M6w","Aran","0-1 (5-10)",0,"tsukidashi",135,"M7e","Hokutoriki","1-0 (9-6)",1
"2009.01",1,864,"M6e","Bushuyama","1-0 (2-13)",1,"oshidashi",875,"M5w","Takamisakari","0-1 (6-9)",0
"2009.01",1,875,"M5w","Takamisakari","0-1 (6-9)",0,"oshidashi",864,"M6e","Bushuyama","1-0 (2-13)",1
"2009.01",1,1187,"M4w","Kokkai","1-0 (5-10)",1,"yorikiri",2834,"M5e","Futeno","0-1 (5-10)",0
"2009.01",1,2834,"M5e","Futeno","0-1 (5-10)",0,"yorikiri",1187,"M4w","Kokkai","1-0 (5-10)",1
"2009.01",1,39,"M4e","Wakanosato","0-1 (7-8)",0,"yorikiri",6468,"M3w","Goeido","1-0 (10-5)",1
"2009.01",1,6468,"M3w","Goeido","1-0 (10-5)",1,"yorikiri",39,"M4e","Wakanosato","0-1 (7-8)",0
"2009.01",1,1284,"M3e","Takekaze","0-1 (7-8)",0,"oshidashi",6432,"S1e","Baruto","1-0 (9-6)",1
"2009.01",1,6432,"S1e","Baruto","1-0 (9-6)",1,"oshidashi",1284,"M3e","Takekaze","0-1 (7-8)",0
"2009.01",1,1111,"O3e","Harumafuji","0-1 (8-7)",0,"okuridashi",5967,"M2w","Yoshikaze","1-0 (6-9)",1
"2009.01",1,5967,"M2w","Yoshikaze","1-0 (6-9)",1,"okuridashi",1111,"O3e","Harumafuji","0-1 (8-7)",0
"2009.01",1,7,"O2w","Kaio","1-0 (8-7)",1,"okuridashi",842,"M2e","Miyabiyama","0-1 (6-9)",0
"2009.01",1,842,"M2e","Miyabiyama","0-1 (6-9)",0,"okuridashi",7,"O2w","Kaio","1-0 (8-7)",1
"2009.01",1,41,"M1w","Kyokutenho","0-1 (9-6)",0,"yorikiri",2830,"O2e","Kotooshu","1-0 (10-5)",1
"2009.01",1,2830,"O2e","Kotooshu","1-0 (10-5)",1,"yorikiri",41,"M1w","Kyokutenho","0-1 (9-6)",0
"2009.01",1,8,"O1w","Chiyotaikai","1-0 (8-7)",1,"hatakikomi",1226,"M1e","Kotoshogiku","0-1 (6-9)",0
"2009.01",1,1226,"M1e","Kotoshogiku","0-1 (6-9)",0,"hatakikomi",8,"O1w","Chiyotaikai","1-0 (8-7)",1
"2009.01",1,89,"S1w","Aminishiki","1-0 (3-6-6)",1,"yorikiri",876,"O1e","Kotomitsuki","0-1 (2-10-3)",0
"2009.01",1,876,"O1e","Kotomitsuki","0-1 (2-10-3)",0,"yorikiri",89,"S1w","Aminishiki","1-0 (3-6-6)",1
"2009.01",1,878,"Y1w","Asashoryu","1-0 (14-1)",1,"yorikiri",1235,"K1e","Kisenosato","0-1 (8-7)",0
"2009.01",1,1235,"K1e","Kisenosato","0-1 (8-7)",0,"yorikiri",878,"Y1w","Asashoryu","1-0 (14-1)",1
"2009.01",1,1123,"Y1e","Hakuho","1-0 (14-1)",1,"tsukidashi",1227,"K1w","Toyonoshima","0-1 (2-6-7)",0
"2009.01",1,1227,"K1w","Toyonoshima","0-1 (2-6-7)",0,"tsukidashi",1123,"Y1e","Hakuho","1-0 (14-1)",1
"2009.01",2,1011,"J14e","Hakuba","2-0 (11-4)",1,"shitatenage",6766,"J13e","Kiyoseumi","1-1 (9-6)",0
"2009.01",2,6766,"J13e","Kiyoseumi","1-1 (9-6)",0,"shitatenage",1011,"J14e","Hakuba","2-0 (11-4)",1
"2009.01",2,365,"J14w","Kotokuni","1-1 (9-6)",1,"hatakikomi",795,"J13w","Tamaasuka","0-2 (5-10)",0
"2009.01",2,795,"J13w","Tamaasuka","0-2 (5-10)",0,"hatakikomi",365,"J14w","Kotokuni","1-1 (9-6)",1
"2009.01",2,113,"J11e","Asofuji","1-1 (7-8)",0,"tsukiotoshi",175,"J12e","Ushiomaru","1-1 (9-6)",1
"2009.01",2,175,"J12e","Ushiomaru","1-1 (9-6)",1,"tsukiotoshi",113,"J11e","Asofuji","1-1 (7-8)",0
"2009.01",2,70,"J11w","Kitazakura","0-2 (5-10)",0,"oshidashi",1136,"J12w","Mokonami","2-0 (9-6)",1
"2009.01",2,1136,"J12w","Mokonami","2-0 (9-6)",1,"oshidashi",70,"J11w","Kitazakura","0-2 (5-10)",0
"2009.01",2,226,"J9e","Wakatenro","1-1 (6-9)",1,"hatakikomi",7138,"J10e","Daishoumi","1-1 (7-8)",0
"2009.01",2,7138,"J10e","Daishoumi","1-1 (7-8)",0,"hatakikomi",226,"J9e","Wakatenro","1-1 (6-9)",1
"2009.01",2,511,"J10w","Yotsuguruma","1-1 (6-9)",1,"hatakikomi",900,"J9w","Wakakoyu","1-1 (7-8)",0
"2009.01",2,900,"J9w","Wakakoyu","1-1 (7-8)",0,"hatakikomi",511,"J10w","Yotsuguruma","1-1 (6-9)",1
"2009.01",2,63,"J8e","Otsukasa","0-2 (6-9)",0,"tsukiotoshi",1104,"J7e","Hoshihikari","2-0 (7-8)",1
"2009.01",2,1104,"J7e","Hoshihikari","2-0 (7-8)",1,"tsukiotoshi",63,"J8e","Otsukasa","0-2 (6-9)",0
"2009.01",2,40,"J8w","Kaiho","2-0 (8-7)",1,"yoritaoshi",813,"J7w","Kitataiki","0-2 (7-8)",0
"2009.01",2,813,"J7w","Kitataiki","0-2 (7-8)",0,"yoritaoshi",40,"J8w","Kaiho","2-0 (8-7)",1
"2009.01",2,107,"J6e","Kasuganishiki","1-1 (7-8)",1,"hikiotoshi",6620,"J5e","Sakaizawa","1-1 (6-9)",0
"2009.01",2,6620,"J5e","Sakaizawa","1-1 (6-9)",0,"hikiotoshi",107,"J6e","Kasuganishiki","1-1 (7-8)",1
"2009.01",2,865,"J5w","Kasugao","1-1 (8-7)",1,"yorikiri",5984,"J6w","Shirononami","1-1 (5-10)",0
"2009.01",2,5984,"J6w","Shirononami","1-1 (5-10)",0,"yorikiri",865,"J5w","Kasugao","1-1 (8-7)",1
"2009.01",2,78,"J4e","Toyozakura","1-1 (10-5)",0,"oshidashi",924,"J3e","Wakakirin","1-1 (9-6)",1
"2009.01",2,924,"J3e","Wakakirin","1-1 (9-6)",1,"oshidashi",78,"J4e","Toyozakura","1-1 (10-5)",0
"2009.01",2,206,"J4w","Kotokasuga","1-1 (6-9)",1,"tsukidashi",7115,"J3w","Tosayutaka","1-1 (9-6)",0
"2009.01",2,7115,"J3w","Tosayutaka","1-1 (9-6)",0,"tsukidashi",206,"J4w","Kotokasuga","1-1 (6-9)",1
"2009.01",2,1018,"J2e","Shimotori","1-1 (10-5)",1,"yorikiri",1141,"J1e","Shotenro","1-1 (11-4)",0
"2009.01",2,1141,"J1e","Shotenro","1-1 (11-4)",0,"yorikiri",1018,"J2e","Shimotori","1-1 (10-5)",1
"2009.01",2,371,"J2w","Kyokunankai","1-1 (4-11)",0,"oshidashi",6010,"J1w","Kimurayama","1-1 (9-6)",1
"2009.01",2,6010,"J1w","Kimurayama","1-1 (9-6)",1,"oshidashi",371,"J2w","Kyokunankai","1-1 (4-11)",0
"2009.01",2,152,"M15e","Tamanoshima","1-1 (11-4)",0,"yorikiri",6018,"M16e","Homasho","2-0 (11-4)",1
"2009.01",2,6018,"M16e","Homasho","2-0 (11-4)",1,"yorikiri",152,"M15e","Tamanoshima","1-1 (11-4)",0
"2009.01",2,6467,"M14e","Toyohibiki","1-1 (5-10)",0,"oshidashi",6769,"M15w","Yamamotoyama","1-1 (8-7)",1
"2009.01",2,6769,"M15w","Yamamotoyama","1-1 (8-7)",1,"oshidashi",6467,"M14e","Toyohibiki","1-1 (5-10)",0
"2009.01",2,2847,"M14w","Masatsukasa","0-2 (4-11)",0,"yoritaoshi",6473,"M12e","Tochiozan","2-0 (10-5)",1
"2009.01",2,6473,"M12e","Tochiozan","2-0 (10-5)",1,"yoritaoshi",2847,"M14w","Masatsukasa","0-2 (4-11)",0
"2009.01",2,1204,"M12w","Kakizoe","0-2 (8-7)",0,"oshidashi",5944,"M13e","Tamawashi","1-1 (7-8)",1
"2009.01",2,5944,"M13e","Tamawashi","1-1 (7-8)",1,"oshidashi",1204,"M12w","Kakizoe","0-2 (8-7)",0
"2009.01",2,1106,"M13w","Koryu","0-2 (5-10)",0,"tsukiotoshi",6599,"M11w","Tochinoshin","2-0 (8-7)",1
"2009.01",2,6599,"M11w","Tochinoshin","2-0 (8-7)",1,"tsukiotoshi",1106,"M13w","Koryu","0-2 (5-10)",0
