"basho","day","rikishi1_id","rikishi1_rank","rikishi1_shikona","rikishi1_result","rikishi1_win","kimarite","rikishi2_id","rikishi2_rank","rikishi2_shikona","rikishi2_result","rikishi2_win"
"2019.01",1,6572,"J14e","Gagamaru","1-0 (8-7)",1,"oshitaoshi",12231,"Ms1w","Kiribayama","0-1 (4-3)",0
"2019.01",1,12231,"Ms1w","Kiribayama","0-1 (4-3)",0,"oshitaoshi",6572,"J14e","Gagamaru","1-0 (8-7)",1
"2019.01",1,11971,"J13w","Jokoryu","0-1 (5-9-1)",0,"yorikiri",12255,"J14w","Chiyonoumi","1-0 (8-5-2)",1
"2019.01",1,12255,"J14w","Chiyonoumi","1-0 (8-5-2)",1,"yorikiri",11971,"J13w","Jokoryu","0-1 (5-9-1)",0
"2019.01",1,4980,"J12w","Sokokurai","0-1 (8-7)",0,"yorikiri",7239,"J13e","Kyokushuho","1-0 (9-6)",1
"2019.01",1,7239,"J13e","Kyokushuho","1-0 (9-6)",1,"yorikiri",4980,"J12w","Sokokurai","0-1 (8-7)",0
"2019.01",1,1284,"J12e","Takekaze","0-1 (1-9)",0,"hatakikomi",12113,"J11w","Tsurugisho","1-0 (8-7)",1
"2019.01",1,12113,"J11w","Tsurugisho","1-0 (8-7)",1,"hatakikomi",1284,"J12e","Takekaze","0-1 (1-9)",0
"2019.01",1,12024,"J11e","Shimanoumi","1-0 (13-2)",1,"okuridashi",12203,"J10w","Tobizaru","0-1 (7-8)",0
"2019.01",1,12203,"J10w","Tobizaru","0-1 (7-8)",0,"okuridashi",12024,"J11e","Shimanoumi","1-0 (13-2)",1
"2019.01",1,2832,"J10e","Arawashi","0-1 (6-9)",0,"yorikiri",12406,"J9w","Mitoryu","1-0 (6-9)",1
"2019.01",1,12406,"J9w","Mitoryu","1-0 (6-9)",1,"yorikiri",2832,"J10e","Arawashi","0-1 (6-9)",0
"2019.01",1,8899,"J9e","Kyokutaisei","1-0 (7-8)",1,"oshidashi",12026,"J8w","Hidenoumi","0-1 (6-9)",0
"2019.01",1,12026,"J8w","Hidenoumi","0-1 (6-9)",0,"oshidashi",8899,"J9e","Kyokutaisei","1-0 (7-8)",1
"2019.01",1,8900,"J7w","Akiseyama","0-1 (6-9)",0,"shitatedashinage",12412,"J8e","Enho","1-0 (9-6)",1
"2019.01",1,12412,"J8e","Enho","1-0 (9-6)",1,"shitatedashinage",8900,"J7w","Akiseyama","0-1 (6-9)",0
"2019.01",1,7240,"J6w","Chiyomaru","1-0 (10-5)",1,"tsukiotoshi",11723,"J7e","Azumaryu","0-1 (7-8)",0
"2019.01",1,11723,"J7e","Azumaryu","0-1 (7-8)",0,"tsukiotoshi",7240,"J6w","Chiyomaru","1-0 (10-5)",1
"2019.01",1,1227,"J5w","Toyonoshima","0-1 (10-5)",0,"oshidashi",11943,"J6e","Hakuyozan","1-0 (8-7)",1
"2019.01",1,11943,"J6e","Hakuyozan","1-0 (8-7)",1,"oshidashi",1227,"J5w","Toyonoshima","0-1 (10-5)",0
"2019.01",1,11726,"J4w","Tokushoryu","1-0 (7-8)",1,"uwatenage",12370,"J5e","Wakatakakage","0-1 (7-8)",0
"2019.01",1,12370,"J5e","Wakatakakage","0-1 (7-8)",0,"uwatenage",11726,"J4w","Tokushoryu","1-0 (7-8)",1
"2019.01",1,12051,"J3w","Ishiura","0-1 (9-6)",0,"oshidashi",12427,"J4e","Tomokaze","1-0 (10-5)",1
"2019.01",1,12427,"J4e","Tomokaze","1-0 (10-5)",1,"oshidashi",12051,"J3w","Ishiura","0-1 (9-6)",0
"2019.01",1,89,"J3e","Aminishiki","0-1 (3-12)",0,"oshidashi",11855,"J2w","Takanosho","1-0 (2-4-9)",1
"2019.01",1,11855,"J2w","Takanosho","1-0 (2-4-9)",1,"oshidashi",89,"J3e","Aminishiki","0-1 (3-12)",0
"2019.01",1,12040,"J1w","Daishoho","0-1 (8-7)",0,"okuridashi",12077,"J2e","Takagenji","1-0 (6-9)",1
"2019.01",1,12077,"J2e","Takagenji","1-0 (6-9)",1,"okuridashi",12040,"J1w","Daishoho","0-1 (8-7)",0
"2019.01",1,11868,"J1e","Terutsuyoshi","1-0 (8-7)",1,"yorikiri",12144,"M16w","Daishomaru","0-1 (3-12)",0
"2019.01",1,12144,"M16w","Daishomaru","0-1 (3-12)",0,"yorikiri",11868,"J1e","Terutsuyoshi","1-0 (8-7)",1
"2019.01",1,6642,"M15e","Chiyonokuni","1-0 (8-3-4)",1,"oshidashi",12273,"M16e","Daiamami","0-1 (4-11)",0
"2019.01",1,12273,"M16e","Daiamami","0-1 (4-11)",0,"oshidashi",6642,"M15e","Chiyonokuni","1-0 (8-3-4)",1
"2019.01",1,7153,"M15w","Kotoeko","1-0 (7-8)",1,"yorikiri",11785,"M14w","Chiyoshoma","0-1 (6-9)",0
"2019.01",1,11785,"M14w","Chiyoshoma","0-1 (6-9)",0,"yorikiri",7153,"M15w","Kotoeko","1-0 (7-8)",1
"2019.01",1,9079,"M13w","Kotoyuki","0-1 (4-7-4)",0,"oshidashi",12292,"M14e","Yutakayama","1-0 (6-9)",1
"2019.01",1,12292,"M14e","Yutakayama","1-0 (6-9)",1,"oshidashi",9079,"M13w","Kotoyuki","0-1 (4-7-4)",0
"2019.01",1,11946,"M12w","Meisei","0-1 (8-7)",0,"yoritaoshi",12425,"M13e","Yago","1-0 (9-6)",1
"2019.01",1,12425,"M13e","Yago","1-0 (9-6)",1,"yoritaoshi",11946,"M12w","Meisei","0-1 (8-7)",0
"2019.01",1,6491,"M11w","Ikioi","1-0 (9-6)",1,"oshidashi",11845,"M12e","Kagayaki","0-1 (6-9)",0
"2019.01",1,11845,"M12e","Kagayaki","0-1 (6-9)",0,"oshidashi",6491,"M11w","Ikioi","1-0 (9-6)",1
"2019.01",1,2879,"M11e","Sadanoumi","1-0 (9-6)",1,"oshidashi",12094,"M10w","Abi","0-1 (10-5)",0
"2019.01",1,12094,"M10w","Abi","0-1 (10-5)",0,"oshidashi",2879,"M11e","Sadanoumi","1-0 (9-6)",1
"2019.01",1,11728,"M10e","Takarafuji","0-1 (9-6)",0,"tsukiotoshi",12055,"M9w","Endo","1-0 (10-5)",1
"2019.01",1,12055,"M9w","Endo","1-0 (10-5)",1,"tsukiotoshi",11728,"M10e","Takarafuji","0-1 (9-6)",0
"2019.01",1,6753,"M8e","Kaisei","1-0 (10-5)",1,"yorikiri",12291,"M8w","Asanoyama","0-1 (8-7)",0
"2019.01",1,12291,"M8w","Asanoyama","0-1 (8-7)",0,"yorikiri",6753,"M8e","Kaisei","1-0 (10-5)",1
"2019.01",1,6594,"M7e","Ryuden","0-1 (6-9)",0,"tsukidashi",11985,"M7w","Daieisho","1-0 (9-6)",1
"2019.01",1,11985,"M7w","Daieisho","1-0 (9-6)",1,"tsukidashi",6594,"M7e","Ryuden","0-1 (6-9)",0
"2019.01",1,11934,"M6e","Chiyotairyu","0-1 (8-7)",0,"oshidashi",12043,"M6w","Onosho","1-0 (8-7)",1
"2019.01",1,12043,"M6w","Onosho","1-0 (8-7)",1,"oshidashi",11934,"M6e","Chiyotairyu","0-1 (8-7)",0
"2019.01",1,5967,"M5w","Yoshikaze","0-1 (3-12)",0,"oshidashi",11786,"M5e","Aoiyama","1-0 (7-8)",1
"2019.01",1,11786,"M5e","Aoiyama","1-0 (7-8)",1,"oshidashi",5967,"M5w","Yoshikaze","0-1 (3-12)",0
"2019.01",1,1226,"M4e","Kotoshogiku","1-0 (6-9)",1,"yorikiri",6463,"M4w","Okinoumi","0-1 (7-8)",0
"2019.01",1,6463,"M4w","Okinoumi","0-1 (7-8)",0,"yorikiri",1226,"M4e","Kotoshogiku","1-0 (6-9)",1
"2019.01",1,5944,"S1w","Tamawashi","1-0 (13-2)",1,"tsukiotoshi",6614,"M3w","Shohozan","0-1 (5-10)",0
"2019.01",1,6614,"M3w","Shohozan","0-1 (5-10)",0,"tsukiotoshi",5944,"S1w","Tamawashi","1-0 (13-2)",1
